12 20 2020 2021 31 75 一带 一年 一系列 一路 上海 世代 世界 世界反法西斯战争 两国 两国人民 两国政府 中俄关系 中向 中国 中国政府 中说 主席 主线 习近平 书写 互致 交往 交换意见 人类 人间 代表 众志成城 伙伴关系 会晤 作出 作用 俄中 俄罗斯 健康 元首 充分发挥 克服 公平正义 共同体 共识 关系 内涵 决定性 决心 决战 出席 创新 创造 到来 务实 动荡 努力 北京 十三 十四五 协作 协调 历史性 友好 双边 发展 发展势头 发表 变革 史诗 合作 吉祥 同日 同米 同舟共济 向普京 启动 周年 命运 围绕 国务院 国家 国际 圆满 地区 坚定 坚忍不拔 增添 外部 多边 大爱用 奇迹 守望相助 安康 定期 对接 对此 小康社会 展示 峰会 带来 常态 平凡 庆祝 庞大 建成 建设 引领 弘扬 形式 影响 快速 总理 总统 意义 成功 成就 成果 成立 我同 我愿 战略 投身 抗疫 持续 指出 挑战 捍卫 推动 提升 携手 擘画 收官 改革开放 攻坚 斗争 新冠 新华社 新型 新年 新年贺词 新愿景 新篇章 既定目标 日电 时代 明年 普京 更多正 更大 机制 李克强 条件 条约 构建 框架 欧亚 气魄 沟通 注入 活动 深化 热点问题 理念 生命 疫情 睦邻友好 祝愿 祝贺 福祉 秉持 科技 稳定 突如其来 立法机构 第二十五次 签署 精神 组织 经济 经济社会 经贸合作 统筹 续写 美好 联合国 联盟 肺炎 胜利 能量 脱贫 至上 致以 舒斯京 落实 衷心 规模 视频 解决 评价 诚挚 诠释 贡献 贺电 达成 运行 这一 进一步 通力协作 通电话 部门 配合 重大成果 金砖 防控 面对 顺利 领域 高度 高水平 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.10290686460003826 0.0 0.0 0.0 0.0 0.1825330456743071 0.0 0.0 0.15676149995541075 0.0 0.0 0.1825330456743071 0.15676149995541075 0.0 0.0 0.13847629727227354 0.0 0.11270475155337718 0.0 0.0 0.1825330456743071 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.15676149995541075 0.1825330456743071 0.0 0.0 0.0 0.0 0.13847629727227354 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1825330456743071 0.0 0.10290686460003826 0.1825330456743071 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1825330456743071 0.0 0.0 0.0 0.0 0.0 0.0 0.1825330456743071 0.0 0.0 0.0 0.0 0.0 0.0 0.1825330456743071 0.0 0.0 0.0 0.0 0.0 0.12429319219227501 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.15676149995541075 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.13847629727227354 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.41542889181682063 0.1825330456743071 0.1825330456743071 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1825330456743071 0.0 0.1825330456743071 0.0 0.0 0.0 0.0 0.0 0.0 0.15676149995541075 0.1825330456743071 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1825330456743071 0.0 0.0 0.15676149995541075 0.0 0.0 0.1825330456743071 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.12429319219227501 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.15676149995541075 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.21037859299672673 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.21037859299672673 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.15960095595795995 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1806755794538185 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.15960095595795995 0.1806755794538185 0.0 0.0 0.1806755794538185 0.11860538076425704 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1806755794538185 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.21037859299672673 0.0 0.0 0.0 0.0 0.0 0.15960095595795995 0.21037859299672673 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1806755794538185 0.0 0.0 0.1806755794538185 0.0 0.0 0.0 0.11860538076425704 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1806755794538185 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1806755794538185 0.0 0.21037859299672673 0.0 0.0 0.0 0.0 0.1298979424150517 0.0 0.0 0.0 0.0 0.0 0.1806755794538185 0.0 0.0 0.21037859299672673 0.0 0.0 0.0 0.0 0.0 0.0 0.1806755794538185 0.0 0.0 0.0 0.0 0.0 0.1806755794538185 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.21037859299672673 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.21037859299672673 0.0 0.0 0.0 0.0 0.21037859299672673 0.21037859299672673 0.0 0.0 0.0 0.0 0.21037859299672673 0.0 0.0 0.1806755794538185 

0.0 0.16094432456626576 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.18740352545383193 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3218886491325315 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.16094432456626576 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.10565270057377799 0.0 0.0 0.0 0.0 0.21130540114755597 0.0 0.18740352545383193 0.0 0.0 0.0 0.0 0.14217122277640112 0.0 0.0 0.18740352545383193 0.14217122277640112 0.16094432456626576 0.0 0.16094432456626576 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14217122277640112 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.12760967374808724 0.0 0.0 0.0 0.16094432456626576 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.10565270057377799 0.0 0.16094432456626576 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.18740352545383193 0.0 0.0 0.0 0.0 0.0 0.0 0.3218886491325315 0.0 0.18740352545383193 0.0 0.0 0.0 0.0 0.0 0.0 0.18740352545383193 0.0 0.0 0.0 0.14217122277640112 0.0 0.0 0.0 0.18740352545383193 0.0 0.0 0.0 0.0 0.0 0.16094432456626576 0.18740352545383193 0.18740352545383193 0.0 0.0 0.0 0.0 0.0 0.0 0.16094432456626576 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.18740352545383193 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.18740352545383193 0.0 0.0 0.0 0.0 0.18740352545383193 0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1144923225096608 0.0 0.0 0.0 0.0 0.0 0.0 0.17441001899873637 0.0 0.0 0.0 0.0 0.0 0.0 0.2030829761963775 0.0 0.0 0.0 0.0 0.17441001899873637 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.17441001899873637 0.0 0.0 0.0 0.15406623211057302 0.0 0.0 0.0 0.15406623211057302 0.0 0.0 0.17441001899873637 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2030829761963775 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2030829761963775 0.0 0.0 0.0 0.1144923225096608 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2030829761963775 0.0 0.0 0.0 0.0 0.0 0.17441001899873637 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.15406623211057302 0.0 0.2765727301388971 0.0 0.0 0.2030829761963775 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2030829761963775 0.0 0.1144923225096608 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.15406623211057302 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.406165952392755 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.12539327491293187 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2030829761963775 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.17441001899873637 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2765727301388971 0.17441001899873637 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.17441001899873637 0.0 0.0 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.09779273339660798 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2979419425822475 0.0 0.17346175632768956 0.14897097129112374 0.0 0.17346175632768956 0.0 0.17346175632768956 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14897097129112374 0.0 0.0 0.0 0.0 0.0 0.13159448277361901 0.14897097129112374 0.0 0.0 0.0 0.09779273339660798 0.0 0.0 0.0 0.0 0.09779273339660798 0.0 0.0 0.17346175632768956 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2979419425822475 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.354348693480687 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14897097129112374 0.0 0.0 0.0 0.14897097129112374 0.0 0.0 0.0 0.09779273339660798 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.34692351265537913 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14897097129112374 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14897097129112374 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14897097129112374 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2979419425822475 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.11811623116022901 0.0 0.0 0.0 0.34692351265537913 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 

0.0 0.0 0.1537507251232525 0.0 0.0 0.0 0.0 0.2285157151668614 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1537507251232525 0.0 0.1251364862976976 0.0 0.0 0.0 0.0 0.0 0.2026670894889657 0.0 0.2026670894889657 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2026670894889657 0.0 0.0 0.1142578575834307 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1537507251232525 0.0 0.0 0.0 0.0 0.2026670894889657 0.0 0.0 0.0 0.2026670894889657 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.17405285066341084 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1142578575834307 0.2026670894889657 0.0 0.0 0.0 0.0 0.0 0.0 0.17405285066341084 0.0 0.0 0.0 0.2026670894889657 0.0 0.0 0.2026670894889657 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2026670894889657 0.1251364862976976 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2026670894889657 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.17405285066341084 0.0 0.0 0.0 0.4053341789779314 0.0 0.0 0.2026670894889657 0.0 0.0 0.0 0.0 0.0 0.0 0.2026670894889657 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2026670894889657 0.0 0.0 0.0 0.17405285066341084 

0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.19113533094304544 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14500230798827393 0.0 0.0 0.0 0.0 0.0 0.19113533094304544 0.0 0.19113533094304544 0.0 0.0 0.19113533094304544 0.0 0.0 0.0 0.0 0.0 0.19113533094304544 0.19113533094304544 0.0 0.0 0.19113533094304544 0.0 0.0 0.21551316967268533 0.0 0.0 0.0 0.19113533094304544 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.19113533094304544 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.19113533094304544 0.0 0.0 0.0 0.0 0.0 0.19113533094304544 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.19113533094304544 0.0 0.0 0.0 0.0 0.14500230798827393 0.0 0.0 0.0 0.0 0.0 0.1641492424695958 0.0 0.0 0.0 0.0 0.0 0.0 0.1641492424695958 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1641492424695958 0.19113533094304544 0.19113533094304544 0.19113533094304544 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.19113533094304544 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.23603243902964846 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.19113533094304544 0.0 0.1641492424695958 0.0 0.0 0.0 0.0 0.0 0.1641492424695958 0.0 0.19113533094304544 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.19113533094304544 0.0 0.1641492424695958 0.0 0.0 0.0 0.0 0.0 

